0 134230 0 0 k:11021123:ahRldmVudHJhY2tlcnNjYWxldGVzdHIkCxIURGltZW5zaW9uT25lTGV2ZWxPbmUiCms6MDE6MDE6MDEM:ahRldmVudHJhY2tlcnNjYWxldGVzdHIkCxIURGltZW5zaW9uVHdvTGV2ZWxPbmUiCms6MDE6MDE6MDEM 1297467976.32
0 134230 0 0 k:11021123:ahRldmVudHJhY2tlcnNjYWxldGVzdHIkCxIURGltZW5zaW9uT25lTGV2ZWxPbmUiCms6MDE6MDE6MDEM: 1297467976.32
134347 134230 0 0 k:11021123::ahRldmVudHJhY2tlcnNjYWxldGVzdHIkCxIURGltZW5zaW9uVHdvTGV2ZWxPbmUiCms6MDE6MDE6MDEM 1297467976.32
